 Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,Label
212058.0,131.0,92895556.0,67862.0,1301555.0,1121193.0,1275877.723296703,55211.92027837603,6370.0,1961.0,3230.7833333333333,1553.6724413604652,inf,inf,709127.1118304767,1447902.9329712878,6446399.0,1002.0,26423452.0,607492.3716481766,1257346.681786576,5984518.0,1146.0,1858185.0,120073.94851994852,214985.46709642198,781844.0,13.0,2.0,0.0,0.0,0.0,-11405095646436.0,-4250873384.0,405221689.93502885,1114.3674982777102,1121193.0,1304133.0,1279140.597344819,54775.27225334131,5571154.226732343,2970.0
8.0,2.0,93.0,0.0,62.0,0.0,27.9,38.89970949944312,0.0,0.0,0.0,0.0,15885093.167701863,1053114.7241505298,110.25,167.7630754669856,289.0,6.0,163.0,42.25,75.83919391273442,156.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,160.0,40.0,1038408.8417975886,14705.882352941177,0.0,62.0,31.0,33.90618950920239,576.6,0.0
79348.0,12.0,34648612.0,276.0,566722.0,441808.0,551574.8577636889,37123.233967961794,138.0,0.0,69.0,79.67433714816835,inf,inf,526201.6439939856,1284342.5757897894,4744267.0,491.0,8990307.0,579597.2630416047,1376996.5817007183,4865967.0,491.0,104.0,34.66666666666667,53.98680781895039,97.0,3.0,3.0,0.0,0.0,0.0,8788546.0,240.0,200299481.96069637,128.42148146588175,441808.0,566722.0,553094.9301988697,36048.3820241268,3374444.5177274453,1299.0
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33333.333333333336,40.0,64.95382975621992,115.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,16666.666666666668,16666.666666666668,0.0,0.0,0.0,0.0,0.0,1.0
6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81235.69848991453,43024.166666666664,60261.22339933931,85828.0,460.0,0.0,0.0,0.0,0.0,0.0,764.0,385.5,533.8656197958434,763.0,8.0,0.0,0.0,0.0,0.0,192.0,352.0,29599.09644088884,51636.6020490257,0.0,0.0,0.0,0.0,0.0,6.0
8352.0,0.0,3674016.0,0.0,21120.0,20688.0,21104.0,82.35037890417003,0.0,0.0,0.0,0.0,540074607.367573,1227630.1027939839,26809.989917616593,55546.12363358484,286982.0,15.0,1962557.0,26809.989917616593,55546.12363358484,286982.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421944.0,0.0,1227630.1027939839,0.0,20688.0,21120.0,21104.29090909091,81.61283321546031,2220.2181818181816,48.0
3022.0,0.0,1322768.0,0.0,9680.0,6224.0,9614.171428571428,473.82832350816585,0.0,0.0,0.0,0.0,81637299.10385236,186648.03192527508,2776.81648478819,3706.629879924258,21562.0,6.0,358209.0,2776.81648478819,3706.629879924258,21562.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186648.0319252751,0.0,6224.0,9680.0,9614.800084263747,471.59589391929325,17428.415901772543,22.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16042.780748663105,93.5,129.4005409571382,185.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,20.0,40.0,5347.593582887701,10695.187165775402,0.0,0.0,0.0,0.0,0.0,0.0
6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513956.9101463219,11568030.333333334,67610.73667840342,11616054.0,11520239.0,11520030.0,11520030.0,0.0,11520030.0,11520030.0,899.0,451.5,628.6179284748408,896.0,7.0,0.0,0.0,0.0,0.0,192.0,256.0,505967.23873328033,1007989.6714130415,0.0,0.0,0.0,0.0,0.0,5.0
4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44755.705387163856,64662.0,192.33304448274095,64798.0,64526.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,80.0,120.0,14939.234299907355,29816.471087256505,0.0,0.0,0.0,0.0,0.0,0.0
341.0,367.0,32182.0,189458.0,8327.0,861.0,2177.228460217834,2563.626920305731,11874.0,1938.0,4929.109903381644,3240.0488978967987,334214.8282669727,1128066.115573462,14702688.668340584,55227727.33308675,281149205.0,669.0,611494647.0,22233387.119905673,69166431.46691191,268397768.0,90.0,618416022.0,23836294.592603404,68552781.83969583,267270393.0,102.0,0.0,0.0,0.0,0.0,7396.0,8360.0,377305.26828246255,750760.8472909989,861.0,14679.0,3558.2218298689936,4475.105285784617,2422997.9494336275,2.0
1092.0,0.0,477744.0,0.0,5280.0,3912.0,5244.720000000001,215.94656706432698,0.0,0.0,0.0,0.0,28021869.35191354,64104.65137825224,2433.2514694685547,4900.088371906105,35380.0,12.0,223220.0,2433.2514694685547,4900.088371906105,35380.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31200.0,0.0,64104.651378252245,0.0,3912.0,5280.0,5245.206878582596,214.53334556382856,6128.6189890567985,12.0
57.0,63.0,6046.0,2604.0,1196.0,0.0,220.5,361.7063757583784,118.0,0.0,46.49999999999999,39.57088001870245,16140245.438192712,1145526.6703771532,1222529.406140351,7086303.655044384,58519764.0,15.0,114697832.0,2941234.5320512825,10882253.180430844,58558353.0,9.0,114735946.0,2086114.463636364,9230067.37985908,58517662.0,7.0,4.0,0.0,0.0,0.0,1140.0,1260.0,1122971.7999043807,22554.870472772353,0.0,1196.0,174.27422680412374,254.7723533092908,40636.16026632304,0.0
180790.0,0.0,79127552.0,0.0,1192240.0,989632.0,1167969.301130553,61017.40354453822,0.0,0.0,0.0,0.0,inf,inf,344654.0873701263,709352.9610218573,2916379.0,1084.0,10199765.0,344654.0873701263,709352.9610218573,2916379.0,1084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335515.0,0.0,500396335.1242741,0.0,989632.0,1192240.0,1170270.3945523486,59258.4746824769,5215897.928798939,2726.0
4510.0,0.0,1979792.0,0.0,18480.0,16176.0,18357.17647058823,524.1901997225089,0.0,0.0,0.0,0.0,124152009.10536097,283672.1807263965,444346.69414337765,597406.8233215398,1370980.0,22.0,3942872.0,444346.69414337765,597406.8233215398,1370980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283672.1807263965,0.0,16176.0,18480.0,18360.384668989536,517.5176468272886,18731.888337774137,42.0
197.0,876.0,11834.0,2588134.0,3332.0,99.0,571.2690058479532,859.8784127243075,35407.0,325.0,4079.3380281690147,3797.3998914291033,156061.98934931823,40909.50895688881,203028.66808376633,1016404.4573640499,29619487.0,120860.0,30655905.0,211698.66470588237,2305358.0407069386,29412404.0,5.0,1199783.0,38137.28250186946,75746.06319132267,461759.0,15.0,0.0,0.0,0.0,0.0,3988.0,17568.0,13705.070123661942,27204.438833226868,99.0,35407.0,3261.216633064518,3762.371267351206,8358169.562805474,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92758833589221,183023.0,0.0,183023.0,183023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,5.463794167946105,5.463794167946105,0.0,0.0,0.0,0.0,0.0,0.0
8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65602.40525862956,164773.83333333334,319.4636428772183,165081.0,164571.0,4.0,4.0,0.0,4.0,4.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,128.0,140.0,30313.64044026005,35288.7648183695,0.0,0.0,0.0,0.0,0.0,2.0
31.0,44.0,2750.0,4868.0,648.0,0.0,88.70967741935482,164.0311339448271,976.0,0.0,110.63636363636364,258.8727882713816,444.7282682842836,4.3783959203624665,231480.5540540541,496122.3458597148,2326335.0,1.0,17129561.0,570985.3666666666,1105568.424655358,3747433.0,1.0,16637573.0,386920.3023255815,607681.187370739,2326335.0,2.0,0.0,0.0,0.0,0.0,1048.0,1440.0,1.809736980416486,2.5686589399459803,0.0,976.0,100.23684210526314,222.34392988767368,49436.823157894745,1.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44672.81879194631,197.0,63.639610306789294,242.0,152.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,96.0,17128.07606263982,27544.742729306483,0.0,0.0,0.0,0.0,0.0,2.0
12.0,9.0,1734.0,4290.0,461.0,0.0,144.50000000000003,214.08388330490712,1073.0,0.0,476.66666666666674,565.2572423242358,1119.7173791698738,3.903397238141991,268996.45,1117834.5880815836,5004941.0,2.0,374988.0,34089.818181818184,112469.37572052063,373197.0,2.0,5379792.0,672474.0,1755504.7994158263,5005059.0,2.0,0.0,0.0,0.0,0.0,400.0,304.0,2.230512707509709,1.6728845306322817,0.0,1073.0,273.81818181818187,420.1053877261476,176488.53679653685,1.0
2.0,2.0,86.0,194.0,43.0,43.0,43.0,0.0,97.0,97.0,97.0,0.0,13503.086419753086,192.9012345679012,6912.0,11966.739029493374,20730.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,96.4506172839506,96.4506172839506,43.0,97.0,64.6,29.57701810527897,874.8,0.0
3602.0,0.0,1584880.0,0.0,8360.0,8360.0,8360.0,0.0,0.0,0.0,0.0,0.0,334184662.39812684,759510.5963593794,4646.201005025126,19600.154057483956,237259.0,20.0,924000.0,4646.201005025126,19600.154057483956,237259.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64920.0,0.0,759510.5963593792,0.0,8360.0,8360.0,8360.0,0.0,0.0,19.0
33.0,36.0,2750.0,4378.0,648.0,0.0,83.33333333333331,160.27040951674974,976.0,0.0,121.61111111111109,285.69256980965474,641.657045111695,6.211326615138461,163363.79411764708,399053.2697880375,2095689.0,1.0,11108738.0,347148.0625,670495.5798184839,2588855.0,1.0,10615597.0,303302.77142857143,517730.3677400432,2095689.0,1.0,0.0,0.0,0.0,0.0,1088.0,1184.0,2.9706344681096986,3.2406921470287613,0.0,976.0,101.82857142857144,232.01780113044745,53832.26004140786,1.0
16.0,10.0,4513.0,713.0,1873.0,31.0,623.7000000000002,858.4139735605429,400.0,0.0,89.125,139.98820103341362,431057975.7457047,2010259.0161343014,15702.117647058823,23864.397705268522,43590.0,9.0,48836.0,5544.944444444444,9693.390426845679,22759.0,6.0,61285.0,8757.57142857143,11574.445297826627,24386.0,6.0,1.0,0.0,0.0,0.0,344.0,208.0,2010068.69561084,190.32052346118536,31.0,1873.0,529.3684210526316,676.7144528117303,260378.91228070177,0.0
52.0,38.0,5472.0,3594.0,936.0,936.0,936.0,0.0,1797.0,1797.0,1797.0,0.0,128552.87133675786,2180.4074023399407,9111379.256410256,7630164.39810015,22064866.0,2036878.0,109104176.0,8392676.923076922,6385365.7334305765,19908794.0,2036890.0,87.0,87.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,1124.0,760.0,1090.2678600646423,1090.1395422752983,936.0,2097.0,1400.4,635.9058892634978,36669.899999999994,0.0
143610.0,8.0,62821928.0,0.0,870256.0,696448.0,851096.592195976,48663.08102662642,0.0,0.0,0.0,0.0,inf,inf,375959.7177398528,796930.4996055306,3597416.0,718.0,10667764.0,486304.34631128126,855496.70696727,3597458.0,718.0,1448366.0,206909.4285714285,258866.91411280376,503811.0,1.0,0.0,0.0,0.0,0.0,-143602.0,0.0,349745240.7943228,5.52311873945861,696448.0,870256.0,852992.061284,47329.06363434931,4014499.3849593233,1998.0
2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4853.327359117681,53398.333333333336,75503.11557134084,106953.0,5.0,0.0,0.0,0.0,0.0,0.0,717.0,360.0,502.0458146424488,715.0,5.0,0.0,0.0,0.0,0.0,64.0,160.0,1215.684913835367,3637.642445282315,0.0,0.0,0.0,0.0,0.0,2.0
22.0,13.0,1670.0,4290.0,445.0,0.0,139.16666666666666,206.23060055690232,1073.0,0.0,476.66666666666674,565.2572423242358,1105.3289466363506,5.216887090028537,3799418.9999999995,9763819.203700356,26183292.0,5.0,21566091.0,5329923.545454545,10703813.340494912,21559368.0,6.0,5391928.0,673994.5,1755073.6606511504,5005053.0,6.0,0.0,0.0,0.0,0.0,752.0,464.0,3.1699742905917323,2.0469127994368055,0.0,1073.0,270.90909090909093,418.9930001791608,175555.1341991342,3.0
9946.0,16.0,4367724.0,2146.0,26502.0,23800.0,26041.604157203517,589.9066785191849,1073.0,0.0,357.66666666666663,554.0948173974077,1079194686.3637538,2467889.5354539603,315636.0443638662,447893.8091186427,708238.0,65.0,1291793.0,8903.110297932133,14092.910268104786,94448.0,56.0,2541.0,1019.1,1426.4138224130834,2197.0,10.0,0.0,0.0,0.0,0.0,169156.0,528.0,2456010.439784327,11879.095669632654,23800.0,27033.0,26122.101978850795,732.8716667960175,168115.82404479603,64.0
60.0,75.0,3528.0,27560.0,752.0,105.0,232.6153846153846,194.76825842121826,6183.0,306.0,1187.7032258064519,1800.2079934583608,288842.4638241705,1951.8350185920592,55667.86904761904,96909.11741643352,192548.0,13.0,241007.0,9648.920000000002,20474.84049972641,57734.0,11.0,200251.0,9505.7,23016.449911341384,73993.0,13.0,0.0,0.0,0.0,0.0,1248.0,1548.0,770.0123688554133,1181.822649736646,105.0,6183.0,716.5231527093599,1478.932072134337,916677.2489931725,0.0
64.0,60.0,5254.0,3592.0,1636.0,536.0,666.6875,292.1580921461044,1265.0,1041.0,1094.9285714285716,62.07816373491094,115665.04675760056,2434.0686577048073,2289338.966101695,11173559.95574553,59836969.0,40.0,117425676.0,3787966.64516129,14580278.78984428,58966344.0,44.0,117399023.0,4348185.148148148,15584731.160844125,58966492.0,77.0,0.0,0.0,0.0,0.0,1352.0,1224.0,1217.0513609087693,1217.0172967960384,536.0,2141.0,831.311475409836,494.4276171233938,54882.61803278689,0.0
302.0,1207.0,17256.0,4282738.0,4784.0,106.0,691.6682949715736,1332.388141738456,42370.0,188.0,5646.726505870109,7512.1013361608275,417564.4139423383,74824.6181291986,150572.38866521406,843436.8033466233,28011182.0,79652.0,30433066.0,152761.12834757834,1834571.597484606,27835731.0,10.0,2530433.0,31442.138536585375,92675.6548540528,1006790.0,21.0,0.0,0.0,0.0,0.0,6448.0,24236.0,25158.07787077751,49666.540258421104,106.0,42941.0,4189.413303193319,6813.84304225364,23547334.449996263,0.0
18.0,4.0,186.0,0.0,124.0,0.0,72.33333333333333,79.63633712332273,0.0,0.0,0.0,0.0,inf,inf,1803318.4,2685503.4537997614,6001065.0,10.0,9015365.0,1803075.9,2685167.5780786974,6000585.0,5.0,5.0,5.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,424.0,80.0,3758606.6702155545,17212.009369011288,0.0,124.0,87.83333333333333,66.7957166897568,1121.1666666666667,0.0
6.0,8.0,0.0,82.0,0.0,0.0,0.0,0.0,41.0,0.0,10.25,18.979312045337306,19.78639381390462,3.378164797495911,318789.3846153846,605422.4103353431,2016057.0,3.0,4144262.0,828852.4,1563099.1970971643,3592107.0,3.0,3595404.0,513629.1428571429,771977.2129016997,2016057.0,3.0,0.0,0.0,0.0,0.0,184.0,304.0,1.447784913212533,1.9303798842833777,0.0,41.0,5.466666666666668,14.426496786254434,208.1238095238095,1.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36269.93865030675,225.5,84.14570696119915,285.0,166.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,96.0,14134.969325153375,22134.969325153375,0.0,0.0,0.0,0.0,0.0,2.0
8.0,13.0,210.0,688.0,105.0,105.0,105.0,0.0,344.0,313.0,325.4,16.97939928266015,35116.76047131219,11678.182927666414,32972.566666666666,59112.58721416087,106955.0,10.0,8.0,8.0,0.0,8.0,8.0,16.0,11.5,1.0,13.0,11.0,0.0,0.0,0.0,0.0,160.0,260.0,3923.3343907360345,7754.848536930378,105.0,344.0,197.05714285714288,129.05274309177682,5835.209523809524,0.0
7.0,5.0,154.0,0.0,46.0,0.0,30.8,18.780308836651223,0.0,0.0,0.0,0.0,1149253.7313432836,57983.90078458457,10988.833333333332,19008.70461686202,32915.0,4.0,134.0,33.5,63.00529078312921,128.0,1.0,6.0,4.0,1.4142135623730951,5.0,3.0,1.0,0.0,0.0,0.0,224.0,160.0,44193.37859013511,13790.522194449466,0.0,46.0,33.333333333333336,17.90716802475106,320.6666666666667,0.0
141789.0,5.0,61967240.0,0.0,1107624.0,909840.0,1079158.628323929,64495.16740660602,0.0,0.0,0.0,0.0,inf,inf,878375.14994263,1948220.018302897,6386463.0,1022.0,14861057.0,831253.4832759633,1881589.9270586676,6292065.0,1018.0,695.0,349.0,487.9036790187178,694.0,4.0,0.0,0.0,0.0,0.0,-378325453722.0,160.0,461012437.9970479,3771.342439440828,909840.0,1107624.0,1082070.602431793,62417.08259536275,6072236.221037331,2546.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38282.07847295864,221.5,77.07463914933369,276.0,167.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,96.0,14793.213149522799,23488.865323435843,0.0,0.0,0.0,0.0,0.0,2.0
2730.0,0.0,1198176.0,0.0,8360.0,6848.0,8324.000000000002,231.89694429009694,0.0,0.0,0.0,0.0,352744635.01203924,802167.3001675179,2544.506423510462,4148.09668768739,29900.0,19.0,352245.0,2544.506423510462,4148.09668768739,29900.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9016.0,0.0,802167.3001675177,0.0,6848.0,8360.0,8324.423529411764,230.54554226621582,7593.035294117649,19.0
2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12971.959132795117,8921.0,15409.011801496617,26641.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.5,0.7071067811865476,4.0,3.0,0.0,0.0,0.0,0.0,40.0,100.0,4311.3658515748475,8660.593281220268,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33392.06309254133,242.5,94.04520189781084,309.0,176.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,64.0,96.0,13046.39650977431,20345.66658276701,0.0,0.0,0.0,0.0,0.0,2.0
5262.0,0.0,2315280.0,0.0,13200.0,13200.0,13200.0,0.0,0.0,0.0,0.0,0.0,955872610.6982845,2172437.75158701,5762.760059289251,21267.97264089395,258976.0,29.0,1058576.0,5762.760059289251,21267.97264089395,258976.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35168.0,0.0,2172437.75158701,0.0,13200.0,13200.0,13200.0,0.0,0.0,30.0
2898.0,0.0,1264032.0,0.0,11440.0,5896.0,11255.942710997439,944.1793383198624,0.0,0.0,0.0,0.0,155527584.49339724,358200.91699713975,2438.709896373604,3718.6934823662245,22311.0,9.0,235977.0,2438.709896373604,3718.6934823662245,22311.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2864.0,0.0,358200.91699713975,0.0,5896.0,11440.0,11260.130292477706,935.0654473871438,44991.523057806065,26.0
15.0,11.0,742.0,2146.0,371.0,0.0,92.75,171.7396285078083,1073.0,0.0,306.57142857142856,523.570389136888,576.830968952193,3.087843766210362,12335226.4,29936185.50207486,93374696.0,4.0,119777801.0,19962925.714285713,35790035.667674705,88370676.0,4.0,36412544.0,11303099.499999998,20175468.440072257,36411086.0,4.0,0.0,0.0,0.0,0.0,536.0,400.0,1.6563121098439122,1.4315316563664497,0.0,1073.0,180.5,370.2842151645138,137110.4,2.0
5906.0,0.0,2581792.0,0.0,26840.0,18416.0,26648.734967889246,1200.5538801787832,0.0,0.0,0.0,0.0,815046665.7561129,1858903.8771727849,6023.833018513873,8516.014313083842,42259.0,26.0,536163.0,6023.833018513873,8516.014313083842,42259.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-276306852314.0,0.0,1858903.8771727849,0.0,18416.0,26840.0,26651.769569152657,1192.6051985717263,30093.85272672955,61.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341790575974962,3002762.1052631573,4482375.954497943,9902960.0,1.0,114104960.0,3002762.1052631573,4482375.954497943,9902960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341790575974962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43774.06931964056,211.5,64.34671708797582,257.0,166.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,64.0,96.0,16623.876765083438,27150.19255455712,0.0,0.0,0.0,0.0,0.0,2.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36929.884275017015,191.0,106.06601717798212,266.0,116.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,96.0,15259.813932380304,21670.070342636714,0.0,0.0,0.0,0.0,0.0,2.0
26.0,4.0,216.0,0.0,108.0,0.0,58.65,60.58495794164456,0.0,0.0,0.0,0.0,17632063.492063493,1137658.8848427031,6962172.192307691,12456571.443826195,37134051.0,10.0,90507317.0,6962144.192307691,12456518.768721385,37133944.0,9.0,111.0,37.0,60.63002556489647,107.0,1.0,2.0,0.0,0.0,0.0,384.0,80.0,1101944.5991284174,35714.28571428572,0.0,108.0,64.8,53.88617949918988,975.8,0.0
179102.0,20.0,78365338.0,2698.0,1103064.0,888712.0,1076734.3714536796,64770.72403028228,976.0,0.0,134.9,299.71581276444624,inf,inf,443247.37497383315,822517.4248338194,3572948.0,767.0,14049934.0,497862.5940214526,859693.4416461304,3616118.0,767.0,1433767.0,75461.42105263156,114055.6314491192,268512.0,1.0,0.0,0.0,0.0,0.0,-39868963258352.0,656.0,334741125.08833957,13.94772115157965,888712.0,1103600.0,1079253.0184782322,62998.8620572831,5705536.1941527,2514.0
4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.9447282760304,85737.5,166671.0063378351,335744.0,2369.0,333482.0,166741.0,235804.5551765275,333480.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,128.0,96.0,431.4716954362562,428.47303283977425,0.0,0.0,0.0,0.0,0.0,2.0
168919.0,6.0,73866952.0,0.0,1246280.0,1026176.0,1217235.133920272,67970.01599176263,0.0,0.0,0.0,0.0,inf,inf,584556.0295452877,1121158.59900153,4027085.0,1674.0,14001762.0,694652.0840907426,1193495.776328134,4027185.0,1674.0,1009565.0,201913.0,276460.93716020713,506434.0,3.0,0.0,0.0,0.0,0.0,-168911.0,0.0,564991482.4256982,5.942576879612306,1026176.0,1246280.0,1220101.4759307557,65895.10530365087,6278844.862681847,2849.0
13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4772.550633745132,1911919.9333333333,2906642.635195467,6475812.0,10.0,9375285.0,1893732.6,2871251.305526178,6377158.0,4.0,736.0,370.5,512.652416360247,733.0,8.0,0.0,0.0,0.0,0.0,384.0,224.0,1204.888160473869,3567.662473271263,0.0,0.0,0.0,0.0,0.0,3.0
22.0,23.0,1576.0,29602.0,433.0,0.0,71.63636363636363,156.25270906742412,2920.0,0.0,1287.0434782608695,1170.8811941230367,1968.807740348245,2.8416302622256406,359908.63636363635,1661615.4454362988,9985275.0,1.0,10851485.0,516737.380952381,2173869.1879722774,9985275.0,1.0,15781221.0,717328.2272727273,2339272.5235490245,10070249.0,1.0,0.0,0.0,0.0,0.0,464.0,508.0,1.3892414615325357,1.4523888006931052,0.0,2920.0,677.7826086956524,1030.1450580280966,1061198.8405797104,0.0
26.0,4.0,462.0,0.0,231.0,0.0,138.75,130.81667597695323,0.0,0.0,0.0,0.0,93804054.08204165,7561223.477113419,720.1666666666666,1163.4149459365563,1955.0,15.0,1627.0,545.6666666666666,923.7057471143166,1611.0,10.0,5.0,5.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,520.0,80.0,7537839.892523805,23383.584589614744,0.0,231.0,163.39999999999998,113.63354500459765,2158.6000000000004,0.0
785.0,878.0,88548.0,739644.0,10864.0,571.0,1962.420257444056,2769.4535926484828,18225.0,1064.0,5119.785681643393,4676.914536855419,154722.75020845333,26896.723768302945,13293118.648469355,63291016.383802585,503878712.0,52.0,704645736.0,20138699.240645345,82531140.62047051,491779041.0,60.0,526528927.0,18566950.119858302,79879565.5608607,498276503.0,56.0,0.0,0.0,0.0,0.0,16324.0,18160.0,9381.849281497129,17514.87448680581,571.0,19510.0,3523.594587636383,4957.97942607399,3351481.5833606496,0.0
164826.0,0.0,72204160.0,0.0,883664.0,728504.0,866864.1455261577,44393.327932653985,0.0,0.0,0.0,0.0,inf,inf,341942.6001169283,803226.7196049003,4563568.0,472.0,18082248.0,341942.6001169283,803226.7196049003,4563568.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025976.0,0.0,209688834.0847307,0.0,728504.0,883664.0,868307.8857834247,43214.88274272267,3692273.182070616,2017.0
134234.0,0.0,58757248.0,0.0,871520.0,724064.0,852168.5663277871,45581.01259739455,0.0,0.0,0.0,0.0,inf,inf,515455.7601837215,1220926.926188101,5773765.0,797.0,14153506.0,515455.7601837215,1220926.926188101,5773765.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134234.0,0.0,347543389.8541571,0.0,724064.0,871520.0,854121.3595847494,44165.17333410818,4179031.656583033,1993.0
12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70294.93475961735,135962.5833333333,17790.339443149423,156634.0,125636.0,2373.0,1186.5,1673.721751068558,2370.0,3.0,14.0,12.0,1.4142135623730951,13.0,11.0,0.0,0.0,0.0,0.0,240.0,340.0,24024.286307009475,46270.64845260786,0.0,0.0,0.0,0.0,0.0,0.0
