,Date_Second, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Label
1988,10:42:51,10854041,170325,0,74467368.0,0.0,1163648.0,929504.0,1133889.6288251881,71772.54131168174,0.0,0.0,0.0,0.0,,,461906.6891653172,988057.5701097847,4004538.0,757.0,10854041.0,461906.6891653172,988057.5701097847,4004538.0,757.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3348592,0,363571113.8240052,0.0,929504.0,1163648.0,1136752.9981581203,69640.15242451662,6427045.78809224,0,0,0,0,0,0,0,0,0.0,1202622.974275685,1133889.6288251881,0.0,1
1989,10:42:52,13598620,147937,4,64615232.0,136.0,1182724.0,959496.0,1155229.8640648564,67511.45695668587,68.0,0.0,34.0,39.259818304894544,,,801826.0728906475,1801013.6612275292,6213896.0,1549.0,13598620.0,1181072.5490811237,2260350.268833656,6357627.0,1549.0,1847302.0,615767.3333333333,1066538.5749237265,1847300.0,1.0,1,0,0,0,-61635032253,128,488540557.5898883,2.0089962853658685,959496.0,1182724.0,1157947.7446321966,65551.87986282371,5854076.399886997,0,0,1,0,0,1,0,0,1.0,1239053.7096519785,1155229.8640648564,34.0,1
1990,10:42:53,16199576,179964,0,78512256.0,0.0,1384800.0,1059288.0,1349426.8542502907,91764.9271191462,0.0,0.0,0.0,0.0,,,813769.7380417081,1767956.9559370596,6162252.0,1175.0,16199576.0,813769.7380417081,1767956.9559370596,6162252.0,1175.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-317749387365,0,497367620.0676554,0.0,1059288.0,1384800.0,1352742.7409499688,89283.9691652514,7727885.590251004,0,0,0,0,0,0,0,0,0.0,1442816.5830149443,1349426.8542502907,0.0,1
1991,10:42:54,10905499,131708,0,57437728.0,0.0,1094528.0,847064.0,1065786.9655586474,72681.85781751476,0.0,0.0,0.0,0.0,,,427374.25272962626,897925.8973822296,3924497.0,1261.0,10905499.0,427374.25272962626,897925.8973822296,3924497.0,1261.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2438974,0,423043716.5592923,0.0,847064.0,1094528.0,1068622.4317984066,70656.4192791216,6233585.649906192,0,0,0,0,0,0,0,0,0.0,1144819.0212907693,1065786.9655586474,0.0,1
1992,10:42:55,16377458,135305,5,58922840.0,0.0,1056516.0,772928.0,1026702.4099200505,79223.61052399449,0.0,0.0,0.0,0.0,,,565412.512289236,1085579.1198871618,4436870.0,1584.0,16276500.0,515081.8456225693,1014397.1536807228,4336019.0,1581.0,788.0,395.0,554.3717164502533,787.0,3.0,1,0,0,0,1172463,160,473003127.6969362,3390.7729260956485,772928.0,1056516.0,1029470.6497529979,77123.61035570425,6548059.804783046,0,0,1,0,0,3,2,0,5.0,1099962.548916098,1026702.4099200505,0.0,1
1993,10:42:56,13995790,190346,6,83178928.0,0.0,1312088.0,1035032.0,1278053.6386716191,83765.24414464655,0.0,0.0,0.0,0.0,,,623694.029284286,1189128.7996988236,4269982.0,1041.0,13995685.0,726674.4838297404,1257199.07607916,4270031.0,1041.0,944080.0,188816.0,259494.99709339289,503416.0,1.0,0,0,0,0,3663960,0,441572663.2908392,6.354720498210088,1035032.0,1312088.0,1281024.7685251802,81309.67615719163,7482590.2010229025,0,0,0,0,0,0,0,0,1.0,1360467.479898621,1278053.6386716191,0.0,1
1994,10:42:57,9583633,151310,0,66054400.0,0.0,1145256.0,892680.0,1115666.4406966846,73773.1421517213,0.0,0.0,0.0,0.0,,,412815.3487704753,854120.2945983914,3624110.0,1350.0,9583633.0,412815.3487704753,854120.2945983914,3624110.0,1350.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2219029,0,469005678.6219378,0.0,892680.0,1145256.0,1118629.6185032295,71704.00973672264,6401700.76948134,0,0,0,0,0,0,0,0,0.0,1199346.079497551,1115666.4406966846,0.0,1
1995,10:42:58,747874,13434,0,5878560.0,0.0,96488.0,83240.0,94656.42241159805,4220.7910769415275,0.0,0.0,0.0,0.0,,,32815.061038559295,61806.585838804785,227136.0,109.0,747874.0,32815.061038559295,61806.585838804785,227136.0,109.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21918,0,48378536.59629707,0.0,83240.0,96488.0,94856.06175331326,4091.839523557736,350548.45528350875,0,0,0,0,0,0,0,0,0.0,101593.14360257905,94656.42241159805,0.0,1
1996,10:42:59,15700725,168599,18,73700778.0,2034.0,1148416.0,917320.0,1119461.7081446094,70647.10598362076,976.0,0.0,203.4,407.53982763787775,,,552633.7434418921,1330851.4918997134,5941268.0,648.0,15700638.0,703368.6828358315,1430434.612403522,5941363.0,649.0,2332968.0,307215.1111111111,467034.42665762454,1208249.0,2.0,0,0,0,0,2796020,360,395737677.96700144,17.468545242804886,917320.0,1149344.0,1122498.1315562034,68865.79493986606,6424884.197518189,0,0,0,0,1,0,0,0,1.0,1188883.4316394716,1119461.7081446094,203.4,1
1997,10:43:00,11198450,175055,0,76471600.0,0.0,1166784.0,897072.0,1137401.4926307732,77497.27484512265,0.0,0.0,0.0,0.0,,,342960.829595254,700358.832506683,2945537.0,947.0,11198450.0,342960.829595254,700358.832506683,2945537.0,947.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-379387459605,0,346914750.7576492,0.0,897072.0,1166784.0,1139919.582991357,75446.21957116654,6271185.204753198,0,0,0,0,0,0,0,0,0.0,1201304.8554779068,1137401.4926307732,0.0,1
1998,10:43:01,18492771,157084,14,68577848.0,768.0,1102344.0,841480.0,1070231.3429834892,77676.36948418654,280.0,0.0,54.85714285714286,98.24839567518264,,,940555.7317736179,2075029.5964781034,8111119.0,1561.0,18492771.0,998979.8960248256,2141603.652467528,8170593.0,1561.0,840465.0,64651.153846153866,124576.42057979654,423029.0,1.0,1,0,0,0,-1138170187648,448,435032558.5318831,16.206648661851748,841480.0,1102344.0,1073291.377369751,75399.15875221009,6905040.125860469,0,0,1,0,0,1,0,0,1.0,1148438.9752167384,1070231.3429834892,54.85714285714285,1
1999,10:43:02,20004225,145303,0,63366248.0,0.0,1085768.0,809864.0,1057493.7132696498,75339.58886863742,0.0,0.0,0.0,0.0,,,1167295.142851791,2646093.1463462315,8864998.0,997.0,20004225.0,1167295.142851791,2646093.1463462315,8864998.0,997.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-379387829371,0,357923854.3777043,0.0,809864.0,1085768.0,1060137.58888069,73339.6154126545,6212610.417194862,0,0,0,0,0,0,0,0,0.0,1127387.5538552909,1057493.7132696498,0.0,1
2000,10:43:03,15163411,167206,0,73055840.0,0.0,1304536.0,1051600.0,1270993.7848498088,78574.8339068931,0.0,0.0,0.0,0.0,,,763988.5799795828,1604662.5093163687,5701200.0,1458.0,15163411.0,763988.5799795828,1604662.5093163687,5701200.0,1458.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2182132,0,456569248.49744785,0.0,1051600.0,1304536.0,1274419.6177855988,76183.05865864185,7172581.1007478805,0,0,0,0,0,0,0,0,0.0,1373574.4439408781,1270993.7848498088,0.0,1
2001,10:43:04,12167137,165103,14,72106024.0,104.0,1233996.0,979404.0,1201669.7233748666,78429.58621959161,52.0,0.0,20.8,28.48157299026864,,,521183.99230685463,1037781.4832700207,4177435.0,1279.0,11880098.0,456281.3589735213,925143.6532985059,3933203.0,1233.0,43518.0,11110.5,21850.411909853665,43423.0,50.0,1,0,0,0,1744842,360,467120462.85153925,2003150.984274474,979336.0,1233996.0,1204848.8547068604,76148.31523478182,7078359.440535261,0,0,1,0,1,3,2,0,8.0,1281588.5138690716,1201669.7233748666,20.8,1
2002,10:43:05,18537442,155742,0,67906992.0,0.0,1268944.0,970072.0,1233770.696045103,86949.43658210314,0.0,0.0,0.0,0.0,,,1159300.7600662557,2710725.3428164045,9620870.0,1460.0,18537442.0,1159300.7600662557,2710725.3428164045,9620870.0,1460.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3064840,0,427335497.14964,0.0,970072.0,1268944.0,1237069.5735362794,84439.8166971462,7486561.721749974,0,0,0,0,0,0,0,0,0.0,1321490.9689974324,1233770.696045103,0.0,1
2003,10:43:06,15875885,159790,14,69813958.0,2146.0,1253243.0,1020768.0,1224505.8202444823,69574.80345250637,1073.0,0.0,357.66666666666663,554.0948173974077,,,993787.796854357,2200110.4406618504,7613688.0,2017.0,15875787.0,1105394.5016162617,2260620.5080655576,7613785.0,2017.0,1467406.0,210742.6857142857,267394.3841275915,527830.0,2.0,0,0,0,0,-6375160906,208,492555211.67449343,310.97709810616124,1020768.0,1253825.0,1227371.398228854,67714.9231216798,6330474.547851262,0,0,0,0,1,0,0,0,1.0,1322001.9377139742,1224505.8202444823,357.66666666666674,1
2004,10:43:07,14050092,179102,20,78365338.0,2698.0,1103064.0,888712.0,1076734.371453682,64770.72403028236,976.0,0.0,134.9,299.71581276444624,,,443247.37497383344,822517.4248338201,3572948.0,767.0,14049934.0,497862.5940214525,859693.4416461313,3616118.0,767.0,1433767.0,75461.42105263156,114055.6314491192,268512.0,1.0,0,0,0,0,-39868963258352,656,334741125.0883399,13.94772115157965,888712.0,1103600.0,1079253.0184782338,62998.862057283084,5705536.1941527035,0,0,0,0,1,0,0,0,1.0,1139278.9299181127,1076734.371453682,134.9,1
2005,10:43:08,11554416,150091,2,65597464.0,0.0,1101548.0,888284.0,1071613.8680442092,68903.47989780009,0.0,0.0,0.0,0.0,,,470600.3123390297,1019771.8377001218,3891669.0,765.0,11513030.0,456804.9790056963,995878.4854796121,3850284.0,765.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,1879242,64,437390320.16451484,48.325520707485616,888200.0,1101548.0,1074429.1451105208,66749.36675814005,6407595.063397006,0,0,1,0,0,1,0,0,1.0,1145179.986496695,1071613.8680442092,0.0,1
2006,10:43:09,12273929,177782,6,77605120.0,0.0,1281320.0,999080.0,1248521.7763670355,82843.72567817471,0.0,0.0,0.0,0.0,,,909427.966427264,1880498.9629289072,6073103.0,1459.0,12273875.0,1072761.9300636277,2043209.0772427134,6073199.0,1459.0,1497271.0,299454.2,535984.6222763299,1236782.0,1.0,0,0,0,0,3516100,0,531831320.86229074,4.007140724771543,999080.0,1281320.0,1251602.2210355685,80527.48756032603,7172015.229936775,0,0,0,0,0,0,0,0,1.0,1334210.81413808,1248521.7763670355,0.0,1
2007,10:43:10,8860424,173024,0,75614392.0,0.0,1196816.0,943736.0,1166628.9191825325,75216.03601783597,0.0,0.0,0.0,0.0,,,364597.2173787369,713567.2360760992,2855608.0,1086.0,8860424.0,364597.2173787369,713567.2360760992,2855608.0,1086.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3439060,0,441846115.4681945,0.0,943736.0,1196816.0,1169537.511833623,73042.14096798697,6597886.509707374,0,0,0,0,0,0,0,0,0.0,1243018.3372432375,1166628.9191825325,0.0,1
2008,10:43:11,15983502,161138,16,70401838.0,4394.0,1207593.0,971652.0,1176930.6774905673,72264.72413875895,1125.0,0.0,570.9166666666666,603.2977024973128,,,692935.5616007475,1574911.4520386744,6180978.0,1295.0,15536142.0,566055.3742004285,1381018.795622295,5733706.0,1294.0,1061553.0,151964.5,398824.73562811356,1055438.0,5.0,1,0,0,0,915115,528,491374806.5594005,3171.284895413297,971584.0,1208237.0,1180108.8062452977,70375.99983883518,6647963.044628375,0,0,1,0,1,6,4,0,6.0,1265132.915855898,1176930.6774905673,570.9166666666666,1
2009,10:43:12,23185048,182750,0,79862368.0,0.0,1213672.0,948064.0,1183451.7125928232,75522.38694584911,0.0,0.0,0.0,0.0,,,1635430.1185117068,3308804.462178372,10969106.0,1278.0,23185048.0,1635430.1185117068,3308804.462178372,10969106.0,1278.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15447826,0,433864539.3578589,0.0,948064.0,1213672.0,1186334.575747816,73386.71648256641,6503286.094025246,0,0,0,0,0,0,0,0,0.0,1261583.0794525396,1183451.7125928232,0.0,1
2010,10:43:13,15346641,145179,0,63469008.0,0.0,992984.0,790808.0,969765.5609629666,58631.106555826205,0.0,0.0,0.0,0.0,,,882920.4160742618,2085595.0198834892,7197369.0,823.0,15346641.0,882920.4160742618,2085595.0198834892,7197369.0,823.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,25823274,0,309408781.40213615,0.0,790808.0,992984.0,972063.1670580757,56968.75775857213,4990347.556851186,0,0,0,0,0,0,0,0,0.0,1032388.0347024384,969765.5609629666,0.0,1
2011,10:43:14,14282205,168747,0,73636968.0,0.0,1337312.0,1043912.0,1302699.8027638134,86637.32279696643,0.0,0.0,0.0,0.0,,,590485.7135622888,1343182.9457208589,5517333.0,1369.0,14282205.0,590485.7135622888,1343182.9457208589,5517333.0,1369.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-168747,0,480331540.74926585,0.0,1043912.0,1337312.0,1306064.0240117665,84190.20910002464,7723350.05426054,0,0,0,0,0,0,0,0,0.0,1395576.2300025972,1302699.8027638134,0.0,1
2012,10:43:15,11257937,177602,0,77553616.0,0.0,1293976.0,1006624.0,1262871.177742092,80372.4536016753,0.0,0.0,0.0,0.0,,,437291.54517331044,927232.5588523934,3610846.0,1060.0,11257937.0,437291.54517331044,927232.5588523934,3610846.0,1060.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-177602,0,381251980.3180959,0.0,1006624.0,1293976.0,1265717.000295663,78175.74689790851,6665420.900320297,0,0,0,0,0,0,0,0,0.0,1341592.1578894656,1262871.177742092,0.0,1
2013,10:43:16,16282979,126026,8,54964384.0,82.0,991448.0,756152.0,962304.287972396,70264.55268810692,41.0,0.0,10.25,18.979312045337306,,,583008.3697713334,1056517.852114432,3819740.0,1352.0,16279400.0,734123.0928482565,1242850.2004727456,3882518.0,1352.0,1233535.0,176219.2857142857,368950.2042488093,1000616.0,1.0,0,0,0,0,-15872,304,447988297.12917244,6.48496339643473,756152.0,991489.0,965226.7551561703,68186.04660805021,6181779.6900279885,0,0,0,0,1,0,0,0,1.0,1041961.7178151158,962304.287972396,10.25,1
2014,10:43:17,10919287,141578,6,61775536.0,0.0,1088944.0,841048.0,1059583.5647077826,73730.45449174098,0.0,0.0,0.0,0.0,,,484992.23639905907,959943.6833721647,3555415.0,1348.0,10919192.0,594958.2545808773,1032169.3560943891,3555466.0,1349.0,1008144.0,201628.8,276092.80813650327,505756.0,0.0,0,0,0,0,406216,0,461034271.0276758,5.951223769981233,841048.0,1088944.0,1062356.0778549318,71685.15235959057,6515647.50649527,0,0,0,0,0,3,2,0,1.0,1146976.199889743,1059583.5647077826,0.0,1
2015,10:43:18,14409763,181189,0,79184312.0,0.0,1359416.0,1095896.0,1327077.989215182,79832.51660268243,0.0,0.0,0.0,0.0,,,608182.1635806244,1431115.6841733365,5348617.0,1407.0,14409763.0,608182.1635806244,1431115.6841733365,5348617.0,1407.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-62633,0,504042586.2500871,0.0,1095896.0,1359416.0,1330222.8096619816,77525.23086945264,7269066.308476888,0,0,0,0,0,0,0,0,0.0,1430559.2369678146,1327077.989215182,0.0,1
2016,10:43:19,15651226,195715,8,85585912.0,0.0,1336912.0,1092472.0,1307884.6146652582,72946.71887354714,0.0,0.0,0.0,0.0,,,597982.4639621692,1284499.9160123293,5449883.0,1233.0,15651168.0,713307.2830097883,1357192.1401626405,5449967.0,1233.0,1513598.0,216228.2857142857,296684.3124943381,699930.0,1.0,0,0,0,0,-192809,0,562569241.903086,5.284898995671007,1092472.0,1336912.0,1310529.94277226,70882.56906748074,6383845.116457213,0,0,0,0,0,0,0,0,1.0,1398835.0672658829,1307884.6146652582,0.0,1
2017,10:43:20,15214884,151313,4,66104690.0,1952.0,1179981.0,949704.0,1149645.242824651,71805.5555731834,976.0,0.0,488.0,563.4938627290747,,,682969.8887729922,1443226.3281679556,5363003.0,1141.0,15214293.0,730861.6506777541,1493482.8712588933,5363003.0,1141.0,493.0,164.33333333333334,245.61216039384803,447.0,3.0,0,0,0,0,-1896951099450,128,470311329.7006616,15.843717569890597,949704.0,1180936.0,1153005.1084090294,70089.04826335049,6544504.145809984,0,0,0,0,0,1,0,0,1.0,1239321.2444989318,1149645.242824651,488.0,1
2018,10:43:21,22516326,192947,8,84375744.0,0.0,1338936.0,1092472.0,1306541.9770882793,75658.32773152135,0.0,0.0,0.0,0.0,,,1878213.4603336921,4009984.3056610557,11791930.0,1744.0,21515497.0,1809093.260333692,3704495.5145073337,10835992.0,1746.0,1000731.0,333577.6666666666,577770.0028353267,1000729.0,2.0,0,0,0,0,972569,304,587073265.4214729,7880.047875878624,1092472.0,1338936.0,1309769.109543703,73352.62583824334,6802169.908036596,0,0,0,0,2,1,0,0,2.0,1408402.2079914452,1306541.9770882793,0.0,1
2019,10:43:22,14626012,196623,3,85929376.0,560.0,1335296.0,1058528.0,1299376.2154417133,85529.60266906756,280.0,0.0,186.66666666666669,161.65807537309522,,,516910.66966169915,1049054.9864722309,4353402.0,1318.0,14619871.0,514863.66966169915,1046076.4803030246,4347938.0,1318.0,677.0,338.5,478.7112908632927,677.0,0.0,1,0,0,0,1996706,96,507048684.0265186,488.5197850512946,1058480.0,1335528.0,1303145.858740143,83103.88991148282,7903354.0115506705,0,0,1,0,0,1,1,0,3.0,1385024.3696984597,1299376.2154417133,186.66666666666663,1
2020,10:43:23,12771078,118376,6,51781038.0,2034.0,772495.0,623887.0,753789.0624126078,45493.52828183813,976.0,0.0,339.0,493.7586454939296,,,691475.3583629157,1691847.5014969178,5936330.0,897.0,10003514.0,296109.92979148723,647617.5350744735,3172876.0,898.0,2767467.0,553493.4,1235407.3111639337,2763455.0,0.0,1,0,0,0,1399630,192,320086253.48711103,2.1679707613009995,623872.0,773456.0,755775.3941266998,44575.0470464548,4197315.755148191,0,0,1,0,0,1,0,0,3.0,810416.5828263001,753789.0624126078,339.0,1
2021,10:43:24,21154359,159125,0,69429784.0,0.0,1223480.0,942248.0,1188349.910281195,85147.32150341902,0.0,0.0,0.0,0.0,,,2423856.913139153,4623751.700649301,11987174.0,1339.0,21154359.0,2423856.913139153,4623751.700649301,11987174.0,1339.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,256150,0,441728131.9319574,0.0,942248.0,1223480.0,1191828.9124394597,82659.70459403317,7381914.509267733,0,0,0,0,0,0,0,0,0.0,1271896.3455824424,1188349.910281195,0.0,1
2022,10:43:25,9211353,154975,6,67583688.0,2146.0,1274384.0,980840.0,1238900.9651441781,87166.51761946414,1073.0,0.0,357.66666666666663,554.0948173974077,,,554855.9030048717,1129309.558667174,3706854.0,1280.0,9211353.0,556075.4194883882,1131053.497592185,3706854.0,1280.0,18305.0,3661.0,7945.264658902181,17870.0,1.0,0,0,0,0,11579590,208,559518013.6990321,324.3944636678201,980840.0,1274809.0,1242288.1055334043,84763.72828965429,7675442.842100769,0,0,0,0,1,1,1,0,0.0,1338441.7698722333,1238900.9651441781,357.66666666666674,1
2023,10:43:26,12987590,142139,20,62069624.0,1778.0,1174784.0,951296.0,1143811.8278859484,71540.43315333623,848.0,0.0,177.79999999999995,353.6227745305253,,,643785.0190237226,1323716.590232182,4564201.0,1095.0,12946662.0,847998.5344790276,1501571.154111725,4870036.0,1096.0,2815655.0,358808.5238095238,486923.3268437084,986785.0,2.0,0,0,0,0,-758779893798,400,441003523.91631126,8275.930089867892,951296.0,1174984.0,1146998.1483113288,69361.14071829565,6716642.275863445,0,0,0,0,1,4,2,0,2.0,1229180.9655584465,1143811.8278859484,177.8,1
2024,10:43:27,12046604,180540,0,78910600.0,0.0,1389640.0,1144912.0,1359108.145621377,74880.84357591979,0.0,0.0,0.0,0.0,,,393693.9475441285,857290.0021715501,3864762.0,1516.0,12046604.0,393693.9475441285,857290.0021715501,3864762.0,1516.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-3413450020460,0,498298308.74342394,0.0,1144912.0,1389640.0,1362066.9499160699,72676.76963499634,6796722.012281788,0,0,0,0,0,0,0,0,0.0,1456827.4452063306,1359108.145621377,0.0,1
2025,10:43:28,13202861,148858,8,64973456.0,240.0,1082180.0,829824.0,1053288.0007323895,73973.6430249429,68.0,0.0,30.0,32.636526425814026,,,536930.5751377634,1085374.394473723,4406627.0,1148.0,13202741.0,653037.8513282395,1206846.9425784638,4406858.0,1149.0,1524110.0,217730.0,416037.6025793822,1085311.0,0.0,1,0,0,0,-379389075982,280,436075651.98083454,5.248885759969767,829824.0,1082180.0,1055790.531558751,72000.06348435984,6380816.674392905,0,0,1,0,0,1,0,0,1.0,1123507.0555560817,1053288.0007323895,30.0,1
2026,10:43:29,13834898,158206,8,69060928.0,0.0,1280240.0,1014488.0,1246256.8857261844,81969.73757509347,0.0,0.0,0.0,0.0,,,522511.1620916104,1248661.447175406,5166983.0,1756.0,13834802.0,637055.7716154199,1321475.85842164,5167085.0,1756.0,1503519.0,214788.4285714285,296099.4408223118,699055.0,1.0,0,0,0,0,-4932076306373,0,510157363.2630882,5.320641829023835,1014488.0,1280240.0,1249545.185032286,79525.33747439102,7607250.366412467,0,0,0,0,0,0,0,0,1.0,1349886.2041398603,1246256.8857261844,0.0,1
2027,10:43:30,17352429,151787,0,66315536.0,0.0,1074848.0,849848.0,1047253.9032353425,67658.4284240973,0.0,0.0,0.0,0.0,,,842888.7574497027,1946437.086178978,6936621.0,1231.0,17352429.0,842888.7574497027,1946437.086178978,6936621.0,1231.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2570087,0,426527046.68771195,0.0,849848.0,1074848.0,1049945.6227958668,65716.24179043036,6175288.053161555,0,0,1,0,0,4,3,0,0.0,1126634.2605097173,1047253.9032353425,0.0,1
2028,10:43:31,10023584,173811,0,75975288.0,0.0,1232704.0,1000000.0,1204580.9216445154,68562.40879513795,0.0,0.0,0.0,0.0,,,495918.43932812556,1157013.9609642716,4259787.0,1207.0,10023584.0,495918.43932812556,1157013.9609642716,4259787.0,1207.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-173757,0,526921191.0725539,0.0,1000000.0,1232704.0,1207456.6693678144,66574.93449300043,6024261.942389709,0,0,0,0,0,0,0,0,0.0,1284920.9787505902,1204580.9216445154,0.0,1
2029,10:43:32,12369725,170883,0,74658000.0,0.0,1256844.0,999876.0,1224618.184935045,77938.19714835244,0.0,0.0,0.0,0.0,,,531881.367263071,1169140.608510285,4609579.0,1218.0,12369725.0,531881.367263071,1169140.608510285,4609579.0,1218.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1180647,0,436397954.67933136,0.0,999876.0,1256844.0,1227579.8443908144,75646.19477708108,6910567.235060263,0,0,1,0,0,1,0,0,0.0,1310019.9025967063,1224618.184935045,0.0,1
2030,10:43:33,11689389,136727,0,59738896.0,0.0,1099600.0,902824.0,1073788.8184936545,60319.34289482146,0.0,0.0,0.0,0.0,,,767947.3129349798,1522186.2361712412,5084941.0,1368.0,11689389.0,767947.3129349798,1522186.2361712412,5084941.0,1368.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,387531,0,519840458.2326426,0.0,902824.0,1099600.0,1076221.0681311032,58496.76476255132,5386476.501706778,0,0,0,0,0,0,0,0,0.0,1161635.663441911,1073788.8184936545,0.0,1
2031,10:43:34,10987980,158726,2,69350616.0,0.0,1087572.0,855536.0,1061596.218987063,65549.3456711413,0.0,0.0,0.0,0.0,,,843837.6472586796,1592216.7801809576,5388963.0,1045.0,10987980.0,843875.1472586796,1592273.8839078154,5389013.0,1046.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,-24743,64,413483901.34119314,13333.333333333336,855536.0,1087572.0,1064011.4055102812,63718.06689349163,5623924.43392385,0,0,1,0,0,2,1,0,0.0,1130086.7023477177,1061596.218987063,0.0,1
2032,10:43:35,9866179,146950,0,64167248.0,0.0,1095248.0,859304.0,1068833.17543026,66463.75213791826,0.0,0.0,0.0,0.0,,,329643.2479928143,742848.6806631163,3008511.0,948.0,9866179.0,329643.2479928143,742848.6806631163,3008511.0,948.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22134,0,350316319.4877433,0.0,859304.0,1095248.0,1071366.1853310147,64598.35491901297,5582239.416919297,0,0,0,0,0,0,0,0,0.0,1137165.8229604822,1068833.17543026,0.0,1
2033,10:43:36,19861929,126950,0,55391296.0,0.0,1096792.0,868408.0,1065947.1625659794,72092.09993535317,0.0,0.0,0.0,0.0,,,635639.942276766,1823145.0597282096,9898212.0,1373.0,19861929.0,635639.942276766,1823145.0597282096,9898212.0,1373.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-106843,0,454706094.61347646,0.0,868408.0,1096792.0,1069050.1356202993,69852.75448772941,6374549.464753106,0,0,0,0,0,0,0,0,0.0,1153045.593906179,1065947.1625659794,0.0,1
2034,10:43:37,14002003,168917,6,73866952.0,0.0,1246280.0,1026176.0,1217235.133920271,67970.01599176248,0.0,0.0,0.0,0.0,,,584552.0295452855,1121158.599001532,4027081.0,1670.0,14001758.0,694648.0840907401,1193495.7763281355,4027181.0,1670.0,1009565.0,201913.0,276460.93716020713,506434.0,3.0,0,0,0,0,-168911,0,564491482.4256974,5.942576879612306,1026176.0,1246280.0,1220101.4759307613,65895.10530365068,6278844.862681844,0,0,0,0,0,0,0,0,1.0,1310744.974542035,1217235.133920271,0.0,1
2035,10:43:38,11200827,140225,0,61269016.0,0.0,1050176.0,841448.0,1025126.7996556767,62162.81574934225,0.0,0.0,0.0,0.0,,,410263.7400774102,829675.2448175971,3703379.0,1350.0,11200827.0,410263.7400774102,829675.2448175971,3703379.0,1350.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-140225,0,379296555.92607224,0.0,841448.0,1050176.0,1027630.6902416488,60396.9567420826,5544030.532043441,0,0,0,0,0,0,0,0,0.0,1103835.6491459396,1025126.7996556767,0.0,1
2036,10:43:39,20232086,159576,8,69778464.0,0.0,1253608.0,1045312.0,1225032.2230598528,65489.765116324816,0.0,0.0,0.0,0.0,,,685296.1645406254,1739197.3055597432,8535023.0,1930.0,20231989.0,800531.0693025301,1811614.2514538586,8535123.0,1931.0,1512536.0,216076.57142857145,295944.70286854665,697080.0,1.0,1,0,0,0,440006,0,521099509.3633984,5.2887666596149785,1045312.0,1253608.0,1228095.025045491,63418.59492526399,6054493.440850424,0,0,1,0,0,1,1,0,1.0,1327566.5298427774,1225032.2230598528,0.0,1
2037,10:43:40,21342186,164107,0,71633672.0,0.0,1166960.0,893576.0,1134313.6574349494,81630.07753945452,0.0,0.0,0.0,0.0,,,916351.1966235953,2374414.316174313,9439287.0,1396.0,21342186.0,916351.1966235953,2374414.316174313,9439287.0,1396.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-758780026018,0,488795156.8286522,0.0,893576.0,1166960.0,1137492.4740396347,79314.73985888544,7167760.294720722,0,0,0,0,0,0,0,0,0.0,1222444.1047493068,1134313.6574349494,0.0,1
